Age,Sex,Country,Unemployment Rate (%),Year,Month
25+,Male,Iceland,0.023,2016,9
25+,Male,Iceland,0.0559999999999999,2020,9
25+,Male,Iceland,0.057,2020,10
25+,Male,Iceland,0.0559999999999999,2020,11
25+,Male,Iceland,0.0409999999999999,2021,9
25+,Male,Iceland,0.039,2021,10
25+,Male,Iceland,0.037,2021,11
25+,Male,Iceland,0.034,2021,12
25+,Male,Iceland,0.032,2022,1
25+,Male,Iceland,0.031,2022,2
25+,Male,Iceland,0.03,2022,3
25+,Male,Iceland,0.03,2022,4
25+,Male,Iceland,0.03,2022,5
25+,Male,Iceland,0.031,2022,6
25+,Male,Iceland,0.031,2022,7
25+,Male,Iceland,0.031,2022,8
25+,Male,Iceland,0.032,2022,9
25+,Male,Iceland,0.032,2022,10
25+,Male,Iceland,0.032,2022,11
25+,Male,Iceland,0.03,2019,6
25+,Male,Iceland,0.03,2019,7
25+,Male,Iceland,0.03,2019,8
25+,Male,Iceland,0.03,2019,9
25+,Male,Iceland,0.031,2019,10
25+,Male,Iceland,0.023,2016,10
25+,Male,Iceland,0.023,2016,11
25+,Male,Iceland,0.023,2016,12
25+,Male,Iceland,0.023,2017,1
25+,Male,Iceland,0.023,2017,2
25+,Male,Iceland,0.023,2017,3
25+,Male,Iceland,0.023,2017,4
25+,Male,Iceland,0.023,2017,5
25+,Male,Iceland,0.023,2017,6
25+,Male,Iceland,0.044,2021,7
25+,Male,Iceland,0.042,2021,8
15-24,Male,Slovenia,0.074,2018,4
15-24,Male,Slovenia,0.074,2018,5
15-24,Male,Slovenia,0.1889999999999999,2014,6
15-24,Male,Slovenia,0.188,2014,7
15-24,Male,Slovenia,0.188,2014,8
15-24,Male,Slovenia,0.188,2014,9
15-24,Male,Slovenia,0.179,2014,10
15-24,Male,Slovenia,0.179,2014,11
15-24,Male,Slovenia,0.228,2014,1
15-24,Male,Slovenia,0.228,2014,2
15-24,Male,Slovenia,0.228,2014,3
15-24,Male,Slovenia,0.1889999999999999,2014,4
15-24,Male,Slovenia,0.1889999999999999,2014,5
15-24,Male,Slovenia,0.122,2023,4
15-24,Male,Slovenia,0.122,2023,5
15-24,Male,Slovenia,0.122,2023,6
15-24,Male,Slovenia,0.125,2023,7
15-24,Male,Slovenia,0.125,2023,8
15-24,Male,Slovenia,0.125,2023,9
15-24,Male,Slovenia,0.103,2023,10
15-24,Male,Slovenia,0.103,2023,11
15-24,Male,Slovenia,0.103,2023,12
15-24,Male,Slovenia,0.091,2024,1
15-24,Male,Slovenia,0.091,2024,2
15-24,Male,Slovenia,0.091,2024,3
15-24,Male,Slovenia,0.085,2024,4
15-24,Male,Slovenia,0.085,2024,5
15-24,Male,Slovenia,0.085,2024,6
15-24,Male,Slovenia,0.094,2024,7
15-24,Male,Slovenia,0.094,2024,8
15-24,Male,Slovenia,0.094,2024,9
15-24,Male,Slovenia,0.074,2018,6
15-24,Male,Slovenia,0.096,2018,7
15-24,Male,Slovenia,0.096,2018,8
15-24,Male,Slovenia,0.096,2018,9
15-24,Male,Slovenia,0.077,2018,10
15-24,Male,Slovenia,0.077,2018,11
15-24,Male,Slovenia,0.077,2018,12
15-24,Male,Slovenia,0.0819999999999999,2019,1
15-24,Male,Slovenia,0.0819999999999999,2019,2
15-24,Male,Slovenia,0.0819999999999999,2019,3
15-24,Male,Slovenia,0.054,2019,4
15-24,Male,Slovenia,0.054,2019,5
15-24,Male,Slovenia,0.054,2019,6
15-24,Male,Slovenia,0.075,2019,7
15-24,Male,Slovenia,0.075,2019,8
15-24,Male,Slovenia,0.075,2019,9
15-24,Male,Slovenia,0.085,2019,10
15-24,Male,Slovenia,0.085,2019,11
15-24,Male,Slovenia,0.085,2019,12
15-24,Male,Slovenia,0.0969999999999999,2020,1
15-24,Male,Slovenia,0.0969999999999999,2020,2
15-24,Male,Slovenia,0.0969999999999999,2020,3
15-24,Male,Slovenia,0.152,2020,4
15-24,Male,Slovenia,0.152,2020,5
15-24,Male,Slovenia,0.152,2020,6
15-24,Male,Slovenia,0.134,2020,7
15-24,Male,Slovenia,0.134,2020,8
15-24,Male,Slovenia,0.134,2020,9
15-24,Male,Slovenia,0.14,2020,10
15-24,Male,Slovenia,0.14,2020,11
15-24,Male,Slovenia,0.14,2020,12
15-24,Male,Slovenia,0.132,2021,1
15-24,Male,Slovenia,0.132,2021,2
15-24,Male,Slovenia,0.132,2021,3
15-24,Male,Slovenia,0.128,2021,4
15-24,Male,Slovenia,0.128,2021,5
15-24,Male,Slovenia,0.128,2021,6
15-24,Male,Slovenia,0.119,2021,7
15-24,Male,Slovenia,0.119,2021,8
15-24,Male,Slovenia,0.119,2021,9
15-24,Male,Slovenia,0.092,2021,10
15-24,Male,Slovenia,0.092,2021,11
15-24,Male,Slovenia,0.092,2021,12
15-24,Male,Slovenia,0.098,2022,1
15-24,Male,Slovenia,0.098,2022,2
15-24,Male,Slovenia,0.098,2022,3
15-24,Male,Slovenia,0.1009999999999999,2022,4
15-24,Male,Slovenia,0.1009999999999999,2022,5
15-24,Male,Slovenia,0.1009999999999999,2022,6
15-24,Male,Slovenia,0.0819999999999999,2022,7
15-24,Male,Slovenia,0.076,2017,9
15-24,Male,Slovenia,0.1119999999999999,2017,10
15-24,Male,Slovenia,0.1119999999999999,2017,11
15-24,Male,Slovenia,0.1119999999999999,2017,12
15-24,Male,Slovenia,0.086,2018,1
15-24,Male,Slovenia,0.086,2018,2
15-24,Female,Norway,0.105,2024,8
15-24,Female,Norway,0.115,2024,9
15-24,Female,Norway,0.106,2017,11
15-24,Female,Norway,0.115,2017,12
15-24,Female,Norway,0.09,2018,1
15-24,Female,Norway,0.092,2018,2
15-24,Female,Norway,0.095,2018,3
15-24,Female,Norway,0.1009999999999999,2018,4
15-24,Female,Norway,0.1,2016,10
15-24,Female,Norway,0.13,2016,11
15-24,Female,Norway,0.115,2016,12
15-24,Female,Norway,0.095,2017,1
15-24,Female,Norway,0.128,2017,2
15-24,Female,Norway,0.126,2017,3
15-24,Female,Norway,0.11,2017,4
15-24,Female,Norway,0.12,2017,5
15-24,Female,Norway,0.134,2017,6
15-24,Female,Norway,0.109,2017,7
15-24,Female,Norway,0.115,2017,8
15-24,Female,Norway,0.122,2017,9
15-24,Female,Norway,0.098,2017,10
15-24,Female,Norway,0.085,2014,6
15-24,Female,Norway,0.106,2014,7
15-24,Female,Norway,0.086,2014,8
15-24,Female,Norway,0.095,2014,9
15-24,Female,Norway,0.105,2014,10
15-24,Female,Norway,0.089,2014,11
15-24,Female,Norway,0.09,2014,12
15-24,Female,Norway,0.113,2015,1
15-24,Female,Norway,0.1009999999999999,2015,2
15-24,Female,Norway,0.1009999999999999,2015,3
15-24,Female,Norway,0.11,2015,4
15-24,Female,Norway,0.109,2015,5
15-24,Female,Norway,0.119,2015,6
15-24,Female,Norway,0.134,2015,7
15-24,Female,Norway,0.1119999999999999,2015,8
15-24,Female,Norway,0.1159999999999999,2015,9
15-24,Female,Norway,0.12,2015,10
15-24,Female,Norway,0.093,2015,11
15-24,Female,Norway,0.122,2015,12
15-24,Female,Norway,0.127,2016,1
15-24,Female,Norway,0.118,2016,2
15-24,Female,Norway,0.1159999999999999,2016,3
15-24,Female,Norway,0.134,2016,4
15-24,Female,Norway,0.122,2016,5
15-24,Female,Norway,0.105,2016,6
15-24,Female,Norway,0.1159999999999999,2016,7
15-24,Female,Norway,0.1119999999999999,2016,8
15-24,Female,Norway,0.1119999999999999,2016,9
15-24,Female,Norway,0.104,2014,1
15-24,Female,Norway,0.07,2014,2
15-24,Female,Norway,0.107,2014,3
15-24,Female,Norway,0.093,2014,4
15-24,Female,Norway,0.083,2014,5
15-24,Female,Norway,0.092,2018,5
15-24,Female,Norway,0.1169999999999999,2018,6
15-24,Female,Norway,0.109,2018,7
15-24,Female,Norway,0.103,2018,8
15-24,Female,Norway,0.1119999999999999,2018,9
15-24,Female,Norway,0.1169999999999999,2018,10
15-24,Female,Norway,0.115,2018,11
15-24,Female,Norway,0.115,2018,12
15-24,Female,Norway,0.1119999999999999,2019,1
15-24,Female,Norway,0.134,2019,2
15-24,Female,Norway,0.1119999999999999,2019,3
15-24,Female,Norway,0.099,2019,4
15-24,Female,Norway,0.123,2019,5
15-24,Female,Norway,0.1169999999999999,2019,6
15-24,Female,Norway,0.113,2019,7
15-24,Female,Norway,0.122,2019,8
15-24,Female,Norway,0.102,2019,9
15-24,Female,Norway,0.1159999999999999,2019,10
15-24,Female,Norway,0.113,2019,11
15-24,Female,Norway,0.106,2019,12
15-24,Female,Norway,0.106,2020,1
15-24,Female,Norway,0.115,2020,2
15-24,Male,Slovenia,0.0819999999999999,2022,8
15-24,Male,Slovenia,0.0819999999999999,2022,9
15-24,Male,Slovenia,0.064,2022,10
15-24,Male,Slovenia,0.064,2022,11
15-24,Male,Slovenia,0.064,2022,12
15-24,Male,Slovenia,0.075,2023,1
15-24,Male,Slovenia,0.075,2023,2
15-24,Male,Slovenia,0.075,2023,3
15-24,Male,Slovenia,0.179,2014,12
15-24,Male,Slovenia,0.17,2015,1
15-24,Male,Slovenia,0.17,2015,2
15-24,Male,Slovenia,0.17,2015,3
15-24,Male,Slovenia,0.193,2015,4
15-24,Male,Slovenia,0.193,2015,5
15-24,Male,Slovenia,0.193,2015,6
15-24,Male,Slovenia,0.147,2015,7
15-24,Male,Slovenia,0.147,2015,8
15-24,Male,Slovenia,0.147,2015,9
15-24,Male,Slovenia,0.196,2015,10
15-24,Male,Slovenia,0.196,2015,11
15-24,Male,Slovenia,0.196,2015,12
15-24,Male,Slovenia,0.188,2016,1
15-24,Male,Slovenia,0.188,2016,2
15-24,Male,Slovenia,0.188,2016,3
15-24,Male,Slovenia,0.151,2016,4
15-24,Male,Slovenia,0.151,2016,5
15-24,Male,Slovenia,0.151,2016,6
15-24,Male,Slovenia,0.148,2016,7
15-24,Male,Slovenia,0.148,2016,8
15-24,Male,Slovenia,0.148,2016,9
15-24,Male,Slovenia,0.142,2016,10
15-24,Male,Slovenia,0.142,2016,11
15-24,Male,Slovenia,0.142,2016,12
15-24,Male,Slovenia,0.1159999999999999,2017,1
15-24,Male,Slovenia,0.1159999999999999,2017,2
15-24,Male,Slovenia,0.1159999999999999,2017,3
15-24,Male,Slovenia,0.099,2017,4
15-24,Male,Slovenia,0.099,2017,5
15-24,Male,Slovenia,0.099,2017,6
15-24,Male,Slovenia,0.076,2017,7
15-24,Male,Slovenia,0.076,2017,8
15-24,Male,Latvia,0.173,2021,9
15-24,Male,Latvia,0.142,2021,10
15-24,Male,Latvia,0.119,2021,11
15-24,Male,Latvia,0.107,2021,12
15-24,Male,Latvia,0.184,2020,6
15-24,Male,Latvia,0.139,2020,7
15-24,Male,Latvia,0.103,2020,8
15-24,Male,Latvia,0.08,2020,9
15-24,Male,Latvia,0.071,2020,10
15-24,Male,Latvia,0.075,2020,11
15-24,Male,Latvia,0.091,2020,12
15-24,Male,Latvia,0.121,2021,1
15-24,Male,Latvia,0.139,2021,2
15-24,Male,Latvia,0.144,2021,3
15-24,Male,Latvia,0.142,2021,4
15-24,Male,Latvia,0.148,2021,5
15-24,Male,Latvia,0.161,2021,6
15-24,Male,Latvia,0.139,2018,2
15-24,Male,Latvia,0.125,2018,3
15-24,Male,Latvia,0.129,2018,4
15-24,Male,Latvia,0.126,2018,5
15-24,Male,Latvia,0.118,2018,6
15-24,Male,Latvia,0.108,2018,7
15-24,Male,Latvia,0.105,2018,8
15-24,Male,Latvia,0.109,2018,9
15-24,Male,Latvia,0.1169999999999999,2018,10
15-24,Male,Latvia,0.131,2018,11
15-24,Male,Latvia,0.145,2018,12
15-24,Male,Latvia,0.157,2019,1
15-24,Male,Latvia,0.1669999999999999,2019,2
15-24,Male,Latvia,0.177,2019,3
15-24,Male,Latvia,0.2,2019,4
15-24,Male,Latvia,0.206,2019,5
15-24,Male,Latvia,0.181,2019,6
15-24,Male,Latvia,0.135,2019,7
15-24,Male,Latvia,0.108,2019,8
15-24,Male,Latvia,0.092,2019,9
15-24,Male,Latvia,0.083,2019,10
15-24,Male,Latvia,0.088,2019,11
15-24,Male,Latvia,0.106,2019,12
15-24,Male,Latvia,0.141,2020,1
15-24,Male,Latvia,0.166,2020,2
15-24,Male,Latvia,0.187,2020,3
15-24,Male,Latvia,0.211,2020,4
15-24,Male,Latvia,0.209,2020,5
15-24,Male,Latvia,0.09,2024,1
15-24,Male,Latvia,0.071,2024,2
15-24,Male,Latvia,0.079,2024,3
15-24,Male,Latvia,0.109,2024,4
15-24,Male,Latvia,0.129,2024,5
15-24,Male,Latvia,0.1369999999999999,2024,6
15-24,Male,Latvia,0.14,2024,7
15-24,Male,Latvia,0.147,2024,8
15-24,Male,Latvia,0.153,2024,9
15-24,Male,Latvia,0.209,2014,1
15-24,Male,Latvia,0.2019999999999999,2014,2
15-24,Male,Latvia,0.1939999999999999,2014,3
15-24,Male,Latvia,0.1939999999999999,2014,4
15-24,Male,Latvia,0.196,2014,5
15-24,Male,Latvia,0.2019999999999999,2014,6
15-24,Male,Latvia,0.211,2014,7
15-24,Male,Latvia,0.215,2014,8
15-24,Male,Latvia,0.205,2014,9
15-24,Male,Latvia,0.181,2014,10
15-24,Male,Latvia,0.16,2014,11
15-24,Male,Latvia,0.14,2014,12
15-24,Female,Norway,0.107,2020,3
15-24,Female,Norway,0.109,2020,4
15-24,Female,Norway,0.135,2020,5
15-24,Female,Norway,0.166,2020,6
15-24,Female,Norway,0.14,2020,7
15-24,Female,Norway,0.144,2020,8
15-24,Female,Norway,0.13,2020,9
15-24,Female,Norway,0.16,2020,10
15-24,Female,Norway,0.11,2020,11
15-24,Female,Norway,0.114,2020,12
15-24,Female,Norway,0.096,2021,1
15-24,Female,Norway,0.145,2021,2
15-24,Female,Norway,0.1119999999999999,2021,3
15-24,Female,Norway,0.144,2021,4
15-24,Female,Norway,0.15,2021,5
15-24,Female,Norway,0.122,2021,6
15-24,Female,Norway,0.105,2021,7
15-24,Female,Norway,0.077,2021,8
15-24,Female,Norway,0.145,2021,9
15-24,Female,Norway,0.098,2021,10
15-24,Female,Norway,0.104,2021,11
15-24,Female,Norway,0.11,2021,12
15-24,Female,Norway,0.065,2022,1
15-24,Female,Norway,0.099,2022,2
15-24,Female,Norway,0.083,2022,3
15-24,Female,Norway,0.0579999999999999,2022,4
15-24,Female,Norway,0.096,2022,5
15-24,Female,Norway,0.086,2022,6
15-24,Female,Norway,0.068,2022,7
15-24,Female,Norway,0.0819999999999999,2022,8
15-24,Female,Norway,0.093,2022,9
15-24,Female,Norway,0.113,2022,10
15-24,Female,Norway,0.078,2022,11
15-24,Female,Norway,0.106,2022,12
15-24,Female,Norway,0.1159999999999999,2023,1
15-24,Female,Norway,0.094,2023,2
15-24,Female,Norway,0.126,2023,3
15-24,Female,Norway,0.1009999999999999,2023,4
15-24,Female,Norway,0.077,2023,5
15-24,Female,Norway,0.099,2023,6
15-24,Female,Norway,0.106,2023,7
15-24,Female,Norway,0.115,2023,8
15-24,Female,Norway,0.099,2023,9
15-24,Female,Norway,0.109,2023,10
15-24,Female,Norway,0.109,2023,11
15-24,Female,Norway,0.107,2023,12
15-24,Female,Norway,0.118,2024,1
15-24,Female,Norway,0.1009999999999999,2024,2
15-24,Female,Norway,0.11,2024,3
15-24,Female,Norway,0.131,2024,4
15-24,Female,Norway,0.119,2024,5
15-24,Female,Norway,0.113,2024,6
15-24,Male,Ireland,0.216,2020,9
15-24,Male,Ireland,0.149,2019,3
15-24,Male,Ireland,0.157,2019,4
15-24,Male,Ireland,0.161,2019,5
15-24,Male,Ireland,0.156,2019,6
15-24,Male,Ireland,0.148,2019,7
15-24,Male,Ireland,0.139,2019,8
15-24,Male,Ireland,0.129,2019,9
15-24,Male,Ireland,0.1159999999999999,2019,10
15-24,Male,Ireland,0.118,2019,11
15-24,Male,Ireland,0.127,2019,12
15-24,Male,Ireland,0.139,2020,1
15-24,Male,Ireland,0.139,2020,2
15-24,Male,Ireland,0.132,2020,3
15-24,Male,Ireland,0.184,2016,11
15-24,Male,Ireland,0.177,2016,12
15-24,Male,Ireland,0.162,2017,1
15-24,Male,Ireland,0.156,2017,2
15-24,Male,Ireland,0.157,2017,3
15-24,Male,Ireland,0.163,2017,4
15-24,Male,Ireland,0.166,2017,5
15-24,Male,Ireland,0.1689999999999999,2017,6
15-24,Male,Ireland,0.166,2017,7
15-24,Male,Ireland,0.163,2017,8
15-24,Male,Ireland,0.161,2017,9
15-24,Male,Ireland,0.155,2017,10
15-24,Male,Ireland,0.15,2017,11
15-24,Male,Ireland,0.151,2017,12
15-24,Male,Ireland,0.15,2018,1
15-24,Male,Ireland,0.149,2018,2
15-24,Male,Ireland,0.144,2018,3
15-24,Male,Ireland,0.143,2018,4
15-24,Male,Ireland,0.144,2018,5
15-24,Male,Ireland,0.142,2018,6
15-24,Male,Ireland,0.147,2018,7
15-24,Male,Ireland,0.152,2018,8
15-24,Male,Ireland,0.152,2018,9
15-24,Male,Ireland,0.154,2018,10
15-24,Male,Ireland,0.154,2018,11
15-24,Male,Ireland,0.154,2018,12
15-24,Male,Ireland,0.143,2019,1
15-24,Male,Ireland,0.145,2019,2
15-24,Male,Ireland,0.108,2022,10
15-24,Male,Ireland,0.113,2022,11
15-24,Male,Ireland,0.108,2022,12
15-24,Male,Ireland,0.108,2023,1
15-24,Male,Ireland,0.107,2023,2
15-24,Male,Ireland,0.107,2023,3
15-24,Male,Ireland,0.104,2023,4
15-24,Male,Ireland,0.104,2023,5
15-24,Male,Ireland,0.106,2023,6
15-24,Male,Ireland,0.108,2023,7
15-24,Male,Ireland,0.11,2023,8
15-24,Male,Ireland,0.113,2023,9
15-24,Male,Ireland,0.107,2023,10
15-24,Male,Ireland,0.104,2023,11
15-24,Male,Ireland,0.106,2023,12
15-24,Male,Ireland,0.11,2024,1
15-24,Male,Ireland,0.1009999999999999,2024,2
15-24,Male,Ireland,0.104,2024,3
15-24,Male,Latvia,0.1689999999999999,2023,11
15-24,Male,Latvia,0.138,2023,12
15-24,Male,Latvia,0.179,2021,7
15-24,Male,Latvia,0.184,2021,8
15-24,Male,France,0.183,2020,2
15-24,Male,France,0.186,2020,3
15-24,Male,France,0.215,2020,4
15-24,Male,France,0.208,2020,5
15-24,Male,France,0.207,2020,6
15-24,Male,France,0.205,2020,7
15-24,Male,France,0.1989999999999999,2020,8
15-24,Male,France,0.198,2020,9
15-24,Male,France,0.19,2020,10
15-24,Male,France,0.193,2020,11
15-24,Male,France,0.198,2020,12
15-24,Male,France,0.221,2017,8
15-24,Male,France,0.217,2017,9
15-24,Male,France,0.2189999999999999,2017,10
15-24,Male,France,0.216,2017,11
15-24,Male,France,0.214,2017,12
15-24,Male,France,0.211,2018,1
15-24,Male,France,0.21,2018,2
15-24,Male,France,0.208,2018,3
15-24,Male,France,0.208,2018,4
15-24,Male,France,0.211,2018,5
15-24,Male,France,0.214,2018,6
15-24,Male,France,0.221,2018,7
15-24,Male,France,0.222,2018,8
15-24,Male,France,0.215,2018,9
15-24,Male,France,0.198,2018,10
15-24,Male,France,0.1889999999999999,2018,11
15-24,Male,France,0.192,2018,12
15-24,Male,France,0.201,2019,1
15-24,Male,France,0.207,2019,2
15-24,Male,France,0.209,2019,3
15-24,Male,France,0.205,2019,4
15-24,Male,France,0.2,2019,5
15-24,Male,France,0.1969999999999999,2019,6
15-24,Male,France,0.19,2019,7
15-24,Male,France,0.185,2019,8
15-24,Male,France,0.1889999999999999,2019,9
15-24,Male,France,0.205,2019,10
15-24,Male,France,0.209,2019,11
15-24,Male,France,0.19,2023,7
15-24,Male,France,0.195,2023,8
15-24,Male,France,0.19,2023,9
15-24,Male,France,0.184,2023,10
15-24,Male,France,0.18,2023,11
15-24,Male,France,0.182,2023,12
15-24,Male,France,0.19,2024,1
15-24,Male,France,0.191,2024,2
15-24,Male,France,0.186,2024,3
15-24,Male,France,0.175,2024,4
15-24,Male,France,0.172,2024,5
15-24,Male,France,0.171,2024,6
15-24,Male,France,0.168,2024,7
15-24,Male,France,0.166,2024,8
15-24,Male,France,0.1689999999999999,2024,9
15-24,Male,Latvia,0.129,2015,1
15-24,Male,Latvia,0.132,2015,2
15-24,Male,Latvia,0.146,2015,3
15-24,Male,Latvia,0.162,2015,4
15-24,Male,Latvia,0.173,2015,5
15-24,Male,Latvia,0.175,2015,6
15-24,Male,Latvia,0.171,2015,7
15-24,Male,Latvia,0.18,2015,8
15-24,Male,Latvia,0.201,2015,9
15-24,Male,Latvia,0.231,2015,10
15-24,Male,Latvia,0.24,2015,11
15-24,Male,Latvia,0.221,2015,12
15-24,Male,Latvia,0.178,2016,1
15-24,Male,Latvia,0.16,2016,2
15-24,Male,Latvia,0.171,2016,3
15-24,Male,Latvia,0.214,2016,4
15-24,Male,Latvia,0.236,2016,5
15-24,Male,Latvia,0.242,2016,6
15-24,Male,Latvia,0.2339999999999999,2016,7
15-24,Male,Latvia,0.23,2016,8
15-24,Male,Latvia,0.2289999999999999,2016,9
15-24,Male,Latvia,0.226,2016,10
15-24,Male,Latvia,0.2189999999999999,2016,11
15-24,Male,Latvia,0.207,2016,12
15-24,Male,Latvia,0.195,2017,1
15-24,Male,Latvia,0.182,2017,2
15-24,Male,Latvia,0.168,2017,3
15-24,Male,Latvia,0.161,2017,4
15-24,Male,Latvia,0.161,2017,5
15-24,Male,Latvia,0.161,2017,6
15-24,Male,Latvia,0.1639999999999999,2017,7
15-24,Male,Latvia,0.175,2017,8
15-24,Male,Latvia,0.192,2017,9
15-24,Male,Latvia,0.218,2017,10
15-24,Male,Latvia,0.226,2017,11
15-24,Male,Latvia,0.208,2017,12
15-24,Male,Latvia,0.166,2018,1
15-24,Male,Latvia,0.11,2022,1
15-24,Male,Latvia,0.126,2022,2
15-24,Male,Latvia,0.15,2022,3
15-24,Male,Latvia,0.181,2022,4
15-24,Male,Latvia,0.196,2022,5
15-24,Male,Latvia,0.198,2022,6
15-24,Male,Latvia,0.192,2022,7
15-24,Male,Latvia,0.1989999999999999,2022,8
15-24,Male,Latvia,0.215,2022,9
15-24,Male,Latvia,0.24,2022,10
15-24,Male,Latvia,0.248,2022,11
15-24,Male,Latvia,0.2339999999999999,2022,12
15-24,Male,Latvia,0.203,2023,1
15-24,Male,Latvia,0.1689999999999999,2023,2
15-24,Male,Latvia,0.129,2023,3
15-24,Male,Latvia,0.093,2023,4
15-24,Male,Latvia,0.083,2023,5
15-24,Male,Latvia,0.0969999999999999,2023,6
15-24,Male,Latvia,0.133,2023,7
15-24,Male,Latvia,0.159,2023,8
15-24,Male,Latvia,0.176,2023,9
15-24,Male,Ireland,0.104,2022,8
15-24,Male,Ireland,0.106,2022,9
15-24,Male,Ireland,0.118,2020,4
15-24,Male,Ireland,0.123,2020,5
15-24,Male,Ireland,0.15,2020,6
15-24,Male,Ireland,0.203,2020,7
15-24,Male,Ireland,0.215,2020,8
25+,Female,Ireland,0.04,2022,2
25+,Female,Ireland,0.044,2022,3
25+,Female,Ireland,0.039,2022,4
25+,Female,Ireland,0.036,2022,5
25+,Female,Ireland,0.036,2022,6
25+,Female,Ireland,0.034,2022,7
25+,Female,Ireland,0.036,2022,8
25+,Female,Ireland,0.035,2022,9
25+,Female,Ireland,0.042,2019,5
25+,Female,Ireland,0.043,2019,6
25+,Female,Ireland,0.04,2019,7
25+,Female,Ireland,0.038,2019,8
25+,Female,Ireland,0.037,2019,9
25+,Female,Ireland,0.037,2019,10
25+,Female,Ireland,0.037,2019,11
25+,Female,Ireland,0.038,2019,12
25+,Female,Ireland,0.04,2020,1
25+,Female,Ireland,0.038,2020,2
25+,Female,Ireland,0.04,2020,3
25+,Female,Ireland,0.032,2020,4
25+,Female,Ireland,0.034,2020,5
25+,Female,Ireland,0.043,2020,6
25+,Female,Ireland,0.057,2020,7
25+,Female,Ireland,0.062,2020,8
