Age,Sex,Country,Unemployment Rate (%),Year,Month
25+,Female,Costa Rica,0.22998760000000001,2020,10
25+,Female,Costa Rica,0.2092793,2020,11
25+,Female,Costa Rica,0.1981827,2020,12
25+,Female,Costa Rica,0.19204239999999997,2021,01
25+,Female,Costa Rica,0.1979761,2021,02
25+,Female,Costa Rica,0.1858416,2021,03
25+,Female,Costa Rica,0.1956474,2021,04
25+,Female,Costa Rica,0.2019097,2021,05
25+,Female,Costa Rica,0.1894932,2021,06
25+,Female,Costa Rica,0.17539860000000002,2021,07
25+,Female,Costa Rica,0.157073,2021,08
25+,Female,Costa Rica,0.1530354,2021,09
25+,Female,Costa Rica,0.14180500000000001,2021,10
25+,Female,Costa Rica,0.1388136,2021,11
25+,Female,Costa Rica,0.1349846,2021,12
25+,Female,Costa Rica,0.1387306,2022,01
25+,Female,Costa Rica,0.1406962,2022,02
25+,Female,Costa Rica,0.142694,2022,03
25+,Female,Costa Rica,0.1312302,2022,04
25+,Female,Costa Rica,0.1203244,2022,05
25+,Female,Costa Rica,0.1231911,2022,06
25+,Female,Costa Rica,0.1225698,2022,07
25+,Female,Costa Rica,0.1326099,2022,08
25+,Female,Costa Rica,0.1222143,2022,09
25+,Female,Costa Rica,0.1316987,2022,10
25+,Female,Costa Rica,0.1286891,2022,11
25+,Female,Costa Rica,0.1250079,2022,12
25+,Female,Costa Rica,0.1122378,2023,01
25+,Female,Costa Rica,0.1059408,2023,02
25+,Female,Costa Rica,0.09827623,2023,03
25+,Female,Costa Rica,0.09524637999999999,2023,04
25+,Female,Costa Rica,0.09132888,2023,05
25+,Female,Costa Rica,0.09864513000000001,2023,06
25+,Female,Costa Rica,0.09155172,2023,07
25+,Female,Costa Rica,0.07246819,2023,08
25+,Female,Costa Rica,0.06071566,2023,09
25+,Female,Costa Rica,0.05235119,2023,10
25+,Female,Costa Rica,0.05758016,2023,11
25+,Male,Iceland,0.03,2019,06
25+,Male,Iceland,0.03,2019,07
25+,Male,Iceland,0.03,2019,08
25+,Male,Iceland,0.03,2019,09
25+,Male,Iceland,0.031,2019,10
25+,Female,Costa Rica,0.08459803,2014,10
25+,Female,Costa Rica,0.10807449999999999,2018,10
25+,Female,Costa Rica,0.10715809999999999,2018,11
25+,Female,Costa Rica,0.1100455,2018,12
25+,Female,Costa Rica,0.1100835,2019,01
25+,Female,Costa Rica,0.1133508,2019,02
25+,Female,Costa Rica,0.11966020000000001,2019,03
25+,Female,Costa Rica,0.11490080000000001,2019,04
25+,Female,Costa Rica,0.1152699,2019,05
25+,Female,Costa Rica,0.11356820000000001,2019,06
25+,Female,Costa Rica,0.1182099,2019,07
25+,Female,Costa Rica,0.1213795,2019,08
25+,Female,Costa Rica,0.1319069,2019,09
25+,Female,Costa Rica,0.1241333,2019,10
25+,Female,Costa Rica,0.119285,2019,11
25+,Female,Costa Rica,0.1159415,2019,12
25+,Female,Costa Rica,0.12032780000000001,2020,01
25+,Female,Costa Rica,0.13621460000000002,2020,02
25+,Female,Costa Rica,0.16961379999999998,2020,03
25+,Female,Costa Rica,0.22067589999999998,2020,04
25+,Male,Iceland,0.023,2016,10
25+,Male,Iceland,0.023,2016,11
25+,Male,Iceland,0.023,2016,12
25+,Male,Iceland,0.023,2017,01
25+,Male,Iceland,0.023,2017,02
25+,Male,Iceland,0.023,2017,03
25+,Male,Iceland,0.023,2017,04
25+,Male,Iceland,0.023,2017,05
25+,Male,Iceland,0.023,2017,06
25+,Male,Iceland,0.044000000000000004,2021,07
25+,Male,Iceland,0.042,2021,08
25+,Female,Costa Rica,0.06869948,2023,12
25+,Female,Costa Rica,0.06621194,2024,01
25+,Female,Costa Rica,0.06851816999999999,2024,02
25+,Female,Costa Rica,0.06772802,2024,03
25+,Female,Costa Rica,0.07285459999999999,2024,04
25+,Female,Costa Rica,0.07732560000000001,2024,05
25+,Female,Costa Rica,0.06824808,2024,06
25+,Female,Costa Rica,0.0583249,2024,07
25+,Female,Costa Rica,0.06969042,2014,01
25+,Female,Costa Rica,0.07750359999999999,2014,02
25+,Female,Costa Rica,0.07931073999999999,2014,03
25+,Female,Costa Rica,0.07542639999999999,2014,04
25+,Female,Costa Rica,0.07976578,2014,05
25+,Female,Costa Rica,0.07985929,2014,06
25+,Female,Costa Rica,0.08293677,2014,07
25+,Female,Costa Rica,0.08371501,2014,08
25+,Female,Costa Rica,0.08793602,2014,09
15-24,Male,Slovenia,0.07400000000000001,2018,04
15-24,Male,Slovenia,0.07400000000000001,2018,05
15-24,Male,Slovenia,0.18899999999999997,2014,06
15-24,Male,Slovenia,0.188,2014,07
15-24,Male,Slovenia,0.188,2014,08
15-24,Male,Slovenia,0.188,2014,09
15-24,Male,Slovenia,0.179,2014,10
15-24,Male,Slovenia,0.179,2014,11
15-24,Male,Slovenia,0.228,2014,01
15-24,Male,Slovenia,0.228,2014,02
15-24,Male,Slovenia,0.228,2014,03
15-24,Male,Slovenia,0.18899999999999997,2014,04
15-24,Male,Slovenia,0.18899999999999997,2014,05
15-24,Male,Slovenia,0.122,2023,04
15-24,Male,Slovenia,0.122,2023,05
15-24,Male,Slovenia,0.122,2023,06
15-24,Male,Slovenia,0.125,2023,07
15-24,Male,Slovenia,0.125,2023,08
15-24,Male,Slovenia,0.125,2023,09
15-24,Male,Slovenia,0.10300000000000001,2023,10
15-24,Male,Slovenia,0.10300000000000001,2023,11
15-24,Male,Slovenia,0.10300000000000001,2023,12
15-24,Male,Slovenia,0.091,2024,01
15-24,Male,Slovenia,0.091,2024,02
15-24,Male,Slovenia,0.091,2024,03
15-24,Male,Slovenia,0.085,2024,04
15-24,Male,Slovenia,0.085,2024,05
15-24,Male,Slovenia,0.085,2024,06
15-24,Male,Slovenia,0.094,2024,07
15-24,Male,Slovenia,0.094,2024,08
15-24,Male,Slovenia,0.094,2024,09
15-24,Male,Slovenia,0.07400000000000001,2018,06
15-24,Male,Slovenia,0.096,2018,07
15-24,Male,Slovenia,0.096,2018,08
15-24,Male,Slovenia,0.096,2018,09
15-24,Male,Slovenia,0.077,2018,10
15-24,Male,Slovenia,0.077,2018,11
15-24,Male,Slovenia,0.077,2018,12
15-24,Male,Slovenia,0.08199999999999999,2019,01
15-24,Male,Slovenia,0.08199999999999999,2019,02
15-24,Male,Slovenia,0.08199999999999999,2019,03
15-24,Male,Slovenia,0.054000000000000006,2019,04
15-24,Male,Slovenia,0.054000000000000006,2019,05
15-24,Male,Slovenia,0.054000000000000006,2019,06
15-24,Male,Slovenia,0.075,2019,07
15-24,Male,Slovenia,0.075,2019,08
15-24,Male,Slovenia,0.075,2019,09
15-24,Male,Slovenia,0.085,2019,10
15-24,Male,Slovenia,0.085,2019,11
15-24,Male,Slovenia,0.085,2019,12
15-24,Male,Slovenia,0.09699999999999999,2020,01
15-24,Male,Slovenia,0.09699999999999999,2020,02
15-24,Male,Slovenia,0.09699999999999999,2020,03
15-24,Male,Slovenia,0.152,2020,04
15-24,Male,Slovenia,0.152,2020,05
15-24,Male,Slovenia,0.152,2020,06
15-24,Male,Slovenia,0.134,2020,07
15-24,Male,Slovenia,0.134,2020,08
15-24,Male,Slovenia,0.134,2020,09
15-24,Male,Slovenia,0.14,2020,10
15-24,Male,Slovenia,0.14,2020,11
15-24,Male,Slovenia,0.14,2020,12
15-24,Male,Slovenia,0.132,2021,01
15-24,Male,Slovenia,0.132,2021,02
15-24,Male,Slovenia,0.132,2021,03
15-24,Male,Slovenia,0.128,2021,04
15-24,Male,Slovenia,0.128,2021,05
15-24,Male,Slovenia,0.128,2021,06
15-24,Male,Slovenia,0.11900000000000001,2021,07
15-24,Male,Slovenia,0.11900000000000001,2021,08
15-24,Male,Slovenia,0.11900000000000001,2021,09
15-24,Male,Slovenia,0.092,2021,10
15-24,Male,Slovenia,0.092,2021,11
15-24,Male,Slovenia,0.092,2021,12
15-24,Male,Slovenia,0.098,2022,01
15-24,Male,Slovenia,0.098,2022,02
15-24,Male,Slovenia,0.098,2022,03
15-24,Male,Slovenia,0.10099999999999999,2022,04
15-24,Male,Slovenia,0.10099999999999999,2022,05
15-24,Male,Slovenia,0.10099999999999999,2022,06
15-24,Male,Slovenia,0.08199999999999999,2022,07
15-24,Male,Slovenia,0.076,2017,09
15-24,Male,Slovenia,0.11199999999999999,2017,10
15-24,Male,Slovenia,0.11199999999999999,2017,11
15-24,Male,Slovenia,0.11199999999999999,2017,12
15-24,Male,Slovenia,0.086,2018,01
15-24,Male,Slovenia,0.086,2018,02
15-24,Female,Norway,0.105,2024,08
15-24,Female,Norway,0.115,2024,09
15-24,Female,Norway,0.106,2017,11
15-24,Female,Norway,0.115,2017,12
15-24,Female,Norway,0.09,2018,01
15-24,Female,Norway,0.092,2018,02
15-24,Female,Norway,0.095,2018,03
15-24,Female,Norway,0.10099999999999999,2018,04
15-24,Female,Norway,0.1,2016,10
15-24,Female,Norway,0.13,2016,11
15-24,Female,Norway,0.115,2016,12
15-24,Female,Norway,0.095,2017,01
15-24,Female,Norway,0.128,2017,02
15-24,Female,Norway,0.126,2017,03
15-24,Female,Norway,0.11,2017,04
15-24,Female,Norway,0.12,2017,05
15-24,Female,Norway,0.134,2017,06
15-24,Female,Norway,0.109,2017,07
15-24,Female,Norway,0.115,2017,08
15-24,Female,Norway,0.122,2017,09
15-24,Female,Norway,0.098,2017,10
15-24,Female,Norway,0.085,2014,06
15-24,Female,Norway,0.106,2014,07
15-24,Female,Norway,0.086,2014,08
15-24,Female,Norway,0.095,2014,09
15-24,Female,Norway,0.105,2014,10
15-24,Female,Norway,0.08900000000000001,2014,11
15-24,Female,Norway,0.09,2014,12
15-24,Female,Norway,0.113,2015,01
15-24,Female,Norway,0.10099999999999999,2015,02
15-24,Female,Norway,0.10099999999999999,2015,03
15-24,Female,Norway,0.11,2015,04
15-24,Female,Norway,0.109,2015,05
15-24,Female,Norway,0.11900000000000001,2015,06
15-24,Female,Norway,0.134,2015,07
15-24,Female,Norway,0.11199999999999999,2015,08
15-24,Female,Norway,0.11599999999999999,2015,09
15-24,Female,Norway,0.12,2015,10
15-24,Female,Norway,0.09300000000000001,2015,11
15-24,Female,Norway,0.122,2015,12
15-24,Female,Norway,0.127,2016,01
15-24,Female,Norway,0.11800000000000001,2016,02
15-24,Female,Norway,0.11599999999999999,2016,03
15-24,Female,Norway,0.134,2016,04
15-24,Female,Norway,0.122,2016,05
15-24,Female,Norway,0.105,2016,06
15-24,Female,Norway,0.11599999999999999,2016,07
15-24,Female,Norway,0.11199999999999999,2016,08
15-24,Female,Norway,0.11199999999999999,2016,09
15-24,Female,Norway,0.10400000000000001,2014,01
15-24,Female,Norway,0.07,2014,02
15-24,Female,Norway,0.107,2014,03
15-24,Female,Norway,0.09300000000000001,2014,04
15-24,Female,Norway,0.083,2014,05
15-24,Female,Norway,0.092,2018,05
15-24,Female,Norway,0.11699999999999999,2018,06
15-24,Female,Norway,0.109,2018,07
15-24,Female,Norway,0.10300000000000001,2018,08
15-24,Female,Norway,0.11199999999999999,2018,09
15-24,Female,Norway,0.11699999999999999,2018,10
15-24,Female,Norway,0.115,2018,11
15-24,Female,Norway,0.115,2018,12
15-24,Female,Norway,0.11199999999999999,2019,01
15-24,Female,Norway,0.134,2019,02
15-24,Female,Norway,0.11199999999999999,2019,03
15-24,Female,Norway,0.099,2019,04
15-24,Female,Norway,0.12300000000000001,2019,05
15-24,Female,Norway,0.11699999999999999,2019,06
15-24,Female,Norway,0.113,2019,07
15-24,Female,Norway,0.122,2019,08
15-24,Female,Norway,0.102,2019,09
15-24,Female,Norway,0.11599999999999999,2019,10
15-24,Female,Norway,0.113,2019,11
15-24,Female,Norway,0.106,2019,12
15-24,Female,Norway,0.106,2020,01
15-24,Female,Norway,0.115,2020,02
15-24,Male,Slovenia,0.08199999999999999,2022,08
15-24,Male,Slovenia,0.08199999999999999,2022,09
15-24,Male,Slovenia,0.064,2022,10
15-24,Male,Slovenia,0.064,2022,11
15-24,Male,Slovenia,0.064,2022,12
15-24,Male,Slovenia,0.075,2023,01
15-24,Male,Slovenia,0.075,2023,02
15-24,Male,Slovenia,0.075,2023,03
15-24,Male,Slovenia,0.179,2014,12
15-24,Male,Slovenia,0.17,2015,01
15-24,Male,Slovenia,0.17,2015,02
15-24,Male,Slovenia,0.17,2015,03
15-24,Male,Slovenia,0.193,2015,04
15-24,Male,Slovenia,0.193,2015,05
15-24,Male,Slovenia,0.193,2015,06
15-24,Male,Slovenia,0.147,2015,07
15-24,Male,Slovenia,0.147,2015,08
15-24,Male,Slovenia,0.147,2015,09
15-24,Male,Slovenia,0.196,2015,10
15-24,Male,Slovenia,0.196,2015,11
15-24,Male,Slovenia,0.196,2015,12
15-24,Male,Slovenia,0.188,2016,01
15-24,Male,Slovenia,0.188,2016,02
15-24,Male,Slovenia,0.188,2016,03
15-24,Male,Slovenia,0.151,2016,04
15-24,Male,Slovenia,0.151,2016,05
15-24,Male,Slovenia,0.151,2016,06
15-24,Male,Slovenia,0.14800000000000002,2016,07
15-24,Male,Slovenia,0.14800000000000002,2016,08
15-24,Male,Slovenia,0.14800000000000002,2016,09
15-24,Male,Slovenia,0.142,2016,10
15-24,Male,Slovenia,0.142,2016,11
15-24,Male,Slovenia,0.142,2016,12
15-24,Male,Slovenia,0.11599999999999999,2017,01
15-24,Male,Slovenia,0.11599999999999999,2017,02
15-24,Male,Slovenia,0.11599999999999999,2017,03
15-24,Male,Slovenia,0.099,2017,04
15-24,Male,Slovenia,0.099,2017,05
15-24,Male,Slovenia,0.099,2017,06
15-24,Male,Slovenia,0.076,2017,07
15-24,Male,Slovenia,0.076,2017,08
15-24,Male,Latvia,0.17300000000000001,2021,09
15-24,Male,Latvia,0.142,2021,10
15-24,Male,Latvia,0.11900000000000001,2021,11
15-24,Male,Latvia,0.107,2021,12
15-24,Male,Latvia,0.184,2020,06
15-24,Male,Latvia,0.139,2020,07
15-24,Male,Latvia,0.10300000000000001,2020,08
15-24,Male,Latvia,0.08,2020,09
15-24,Male,Latvia,0.071,2020,10
15-24,Male,Latvia,0.075,2020,11
15-24,Male,Latvia,0.091,2020,12
15-24,Male,Latvia,0.121,2021,01
15-24,Male,Latvia,0.139,2021,02
15-24,Male,Latvia,0.14400000000000002,2021,03
15-24,Male,Latvia,0.142,2021,04
15-24,Male,Latvia,0.14800000000000002,2021,05
15-24,Male,Latvia,0.161,2021,06
15-24,Male,Latvia,0.139,2018,02
15-24,Male,Latvia,0.125,2018,03
15-24,Male,Latvia,0.129,2018,04
15-24,Male,Latvia,0.126,2018,05
15-24,Male,Latvia,0.11800000000000001,2018,06
15-24,Male,Latvia,0.10800000000000001,2018,07
15-24,Male,Latvia,0.105,2018,08
15-24,Male,Latvia,0.109,2018,09
15-24,Male,Latvia,0.11699999999999999,2018,10
15-24,Male,Latvia,0.131,2018,11
15-24,Male,Latvia,0.145,2018,12
15-24,Male,Latvia,0.157,2019,01
15-24,Male,Latvia,0.16699999999999998,2019,02
15-24,Male,Latvia,0.177,2019,03
15-24,Male,Latvia,0.2,2019,04
15-24,Male,Latvia,0.20600000000000002,2019,05
15-24,Male,Latvia,0.18100000000000002,2019,06
15-24,Male,Latvia,0.135,2019,07
15-24,Male,Latvia,0.10800000000000001,2019,08
15-24,Male,Latvia,0.092,2019,09
15-24,Male,Latvia,0.083,2019,10
15-24,Male,Latvia,0.08800000000000001,2019,11
15-24,Male,Latvia,0.106,2019,12
15-24,Male,Latvia,0.141,2020,01
15-24,Male,Latvia,0.166,2020,02
15-24,Male,Latvia,0.187,2020,03
15-24,Male,Latvia,0.21100000000000002,2020,04
15-24,Male,Latvia,0.209,2020,05
15-24,Male,Latvia,0.09,2024,01
15-24,Male,Latvia,0.071,2024,02
15-24,Male,Latvia,0.079,2024,03
15-24,Male,Latvia,0.109,2024,04
15-24,Male,Latvia,0.129,2024,05
15-24,Male,Latvia,0.13699999999999998,2024,06
15-24,Male,Latvia,0.14,2024,07
15-24,Male,Latvia,0.147,2024,08
15-24,Male,Latvia,0.153,2024,09
15-24,Male,Latvia,0.209,2014,01
15-24,Male,Latvia,0.20199999999999999,2014,02
15-24,Male,Latvia,0.19399999999999998,2014,03
15-24,Male,Latvia,0.19399999999999998,2014,04
15-24,Male,Latvia,0.196,2014,05
15-24,Male,Latvia,0.20199999999999999,2014,06
15-24,Male,Latvia,0.21100000000000002,2014,07
15-24,Male,Latvia,0.215,2014,08
15-24,Male,Latvia,0.205,2014,09
15-24,Male,Latvia,0.18100000000000002,2014,10
15-24,Male,Latvia,0.16,2014,11
15-24,Male,Latvia,0.14,2014,12
15-24,Female,Norway,0.107,2020,03
15-24,Female,Norway,0.109,2020,04
15-24,Female,Norway,0.135,2020,05
15-24,Female,Norway,0.166,2020,06
15-24,Female,Norway,0.14,2020,07
15-24,Female,Norway,0.14400000000000002,2020,08
15-24,Female,Norway,0.13,2020,09
15-24,Female,Norway,0.16,2020,10
15-24,Female,Norway,0.11,2020,11
15-24,Female,Norway,0.114,2020,12
15-24,Female,Norway,0.096,2021,01
15-24,Female,Norway,0.145,2021,02
15-24,Female,Norway,0.11199999999999999,2021,03
15-24,Female,Norway,0.14400000000000002,2021,04
15-24,Female,Norway,0.15,2021,05
15-24,Female,Norway,0.122,2021,06
15-24,Female,Norway,0.105,2021,07
15-24,Female,Norway,0.077,2021,08
15-24,Female,Norway,0.145,2021,09
15-24,Female,Norway,0.098,2021,10
15-24,Female,Norway,0.10400000000000001,2021,11
15-24,Female,Norway,0.11,2021,12
15-24,Female,Norway,0.065,2022,01
15-24,Female,Norway,0.099,2022,02
15-24,Female,Norway,0.083,2022,03
15-24,Female,Norway,0.057999999999999996,2022,04
15-24,Female,Norway,0.096,2022,05
15-24,Female,Norway,0.086,2022,06
15-24,Female,Norway,0.068,2022,07
15-24,Female,Norway,0.08199999999999999,2022,08
15-24,Female,Norway,0.09300000000000001,2022,09
15-24,Female,Norway,0.113,2022,10
15-24,Female,Norway,0.078,2022,11
15-24,Female,Norway,0.106,2022,12
15-24,Female,Norway,0.11599999999999999,2023,01
15-24,Female,Norway,0.094,2023,02
15-24,Female,Norway,0.126,2023,03
15-24,Female,Norway,0.10099999999999999,2023,04
15-24,Female,Norway,0.077,2023,05
15-24,Female,Norway,0.099,2023,06
15-24,Female,Norway,0.106,2023,07
15-24,Female,Norway,0.115,2023,08
15-24,Female,Norway,0.099,2023,09
15-24,Female,Norway,0.109,2023,10
15-24,Female,Norway,0.109,2023,11
15-24,Female,Norway,0.107,2023,12
15-24,Female,Norway,0.11800000000000001,2024,01
15-24,Female,Norway,0.10099999999999999,2024,02
15-24,Female,Norway,0.11,2024,03
15-24,Female,Norway,0.131,2024,04
15-24,Female,Norway,0.11900000000000001,2024,05
15-24,Female,Norway,0.113,2024,06
15-24,Male,Ireland,0.21600000000000003,2020,09
15-24,Male,Ireland,0.149,2019,03
15-24,Male,Ireland,0.157,2019,04
15-24,Male,Ireland,0.161,2019,05
15-24,Male,Ireland,0.156,2019,06
15-24,Male,Ireland,0.14800000000000002,2019,07
15-24,Male,Ireland,0.139,2019,08
15-24,Male,Ireland,0.129,2019,09
15-24,Male,Ireland,0.11599999999999999,2019,10
15-24,Male,Ireland,0.11800000000000001,2019,11
15-24,Male,Ireland,0.127,2019,12
15-24,Male,Ireland,0.139,2020,01
15-24,Male,Ireland,0.139,2020,02
15-24,Male,Ireland,0.132,2020,03
15-24,Male,Ireland,0.184,2016,11
15-24,Male,Ireland,0.177,2016,12
15-24,Male,Ireland,0.162,2017,01
15-24,Male,Ireland,0.156,2017,02
15-24,Male,Ireland,0.157,2017,03
15-24,Male,Ireland,0.163,2017,04
15-24,Male,Ireland,0.166,2017,05
15-24,Male,Ireland,0.16899999999999998,2017,06
15-24,Male,Ireland,0.166,2017,07
15-24,Male,Ireland,0.163,2017,08
15-24,Male,Ireland,0.161,2017,09
15-24,Male,Ireland,0.155,2017,10
15-24,Male,Ireland,0.15,2017,11
15-24,Male,Ireland,0.151,2017,12
15-24,Male,Ireland,0.15,2018,01
15-24,Male,Ireland,0.149,2018,02
15-24,Male,Ireland,0.14400000000000002,2018,03
15-24,Male,Ireland,0.14300000000000002,2018,04
15-24,Male,Ireland,0.14400000000000002,2018,05
15-24,Male,Ireland,0.142,2018,06
15-24,Male,Ireland,0.147,2018,07
15-24,Male,Ireland,0.152,2018,08
15-24,Male,Ireland,0.152,2018,09
15-24,Male,Ireland,0.154,2018,10
15-24,Male,Ireland,0.154,2018,11
